name,category,sra,lat,lon
CVS Pharmacy 9181,Grocery Store,SAN DIEGUITO,33.04721,-117.2828
CVS Pharmacy 9187,Grocery Store,SAN DIEGUITO,32.99594,-117.2594
CVS Pharmacy 9528,Grocery Store,SAN DIEGUITO,33.08053,-117.2376
CVS Pharmacy 3951,Grocery Store,SAN DIEGUITO,32.98846,-117.271
CVS Pharmacy 9135,Grocery Store,SAN DIEGUITO,33.04684,-117.2594
Dollar Tree 4162,Grocery Store,SAN DIEGUITO,33.04973,-117.2603
Harvest Ranch Market #2  ,Supermarket,SAN DIEGUITO,33.03601,-117.2377
Jacksons Food Stores 229,Convenience Store,SAN DIEGUITO,33.02573,-117.2762
RITE AID 5627,Grocery Store,SAN DIEGUITO,33.03617,-117.2834
Rite Aid 06465,Grocery Store,SAN DIEGUITO,33.03667,-117.239
Speedway 3776,Convenience Store,SAN DIEGUITO,32.97943,-117.2566
Sprouts Farmers Market 224,Supermarket,SAN DIEGUITO,33.04593,-117.2605
Sprouts Farmers Market 247,Supermarket,SAN DIEGUITO,33.07592,-117.238
Sprouts Farmers Market 231,Supermarket,SAN DIEGUITO,32.99596,-117.2598
Stater Bros. Markets 158,Supermarket,SAN DIEGUITO,33.06686,-117.2625
Trader Joe's 25,Supermarket,SAN DIEGUITO,33.04636,-117.2594
VONS 2859,Supermarket,SAN DIEGUITO,33.03617,-117.2832
VONS 2144,Supermarket,SAN DIEGUITO,33.0522,-117.2612
VONS 2327,Supermarket,SAN DIEGUITO,32.99564,-117.2542
Vons 2724,Supermarket,SAN DIEGUITO,33.0818,-117.232
Walgreens 11653,Grocery Store,SAN DIEGUITO,33.04607,-117.2619
7 Eleven 13615G,Convenience Store,OCEANSIDE,33.19513,-117.2881
7 Eleven 26190C,Convenience Store,OCEANSIDE,33.17545,-117.3624
7-Eleven 20342D,Convenience Store,OCEANSIDE,33.25443,-117.2996
7-ELEVEN 15923,Convenience Store,OCEANSIDE,33.22129,-117.2451
7-ELEVEN 34169,Convenience Store,OCEANSIDE,33.22788,-117.3261
7-Eleven 33053A,Convenience Store,OCEANSIDE,33.2379,-117.2972
7-Eleven 17043 17043,Convenience Store,OCEANSIDE,33.18463,-117.3675
7-Eleven Store 35885A,Convenience Store,OCEANSIDE,33.20447,-117.3638
7-eleven Store 38369A,Convenience Store,OCEANSIDE,33.19826,-117.3815
7-eleven Store 18159e 18159E,Convenience Store,OCEANSIDE,33.18654,-117.3286
88 Ranch Marketplace  ,Supermarket,OCEANSIDE,33.2054,-117.2876
99 Cents Only Store 95,Grocery Store,OCEANSIDE,33.19859,-117.3751
Albertsons 2767,Supermarket,OCEANSIDE,33.2284,-117.3242
Albertsons 740,Supermarket,OCEANSIDE,33.20689,-117.2868
Arco Am/pm 42339,Convenience Store,OCEANSIDE,33.20424,-117.365
Arco Ampm #42367  ,Convenience Store,OCEANSIDE,33.24398,-117.3227
Arco Gas & Market 42354,Convenience Store,OCEANSIDE,33.19545,-117.3538
Asianside Variety Store  ,Convenience Store,OCEANSIDE,33.25398,-117.3
Big Liquor  ,Convenience Store,OCEANSIDE,33.2549,-117.3006
Big Lots 4297,Grocery Store,OCEANSIDE,33.24847,-117.2934
Big Lots 4676,Grocery Store,OCEANSIDE,33.19165,-117.3602
Bob's Gas  ,Convenience Store,OCEANSIDE,33.1756,-117.3622
Bubbles By The Beach  ,Convenience Store,OCEANSIDE,33.19573,-117.3814
Casita Nutrition 1,Grocery Store,OCEANSIDE,33.18881,-117.2802
Casita Nutrition  ,Grocery Store,OCEANSIDE,33.25495,-117.3008
Chevron 1815,Convenience Store,OCEANSIDE,33.20941,-117.3872
Chevron 1836,Convenience Store,OCEANSIDE,33.24181,-117.2897
CIRCLE K 5246,Convenience Store,OCEANSIDE,33.18571,-117.2966
Circle K 2729478,Convenience Store,OCEANSIDE,33.20756,-117.2848
Circle K 2709511,Convenience Store,OCEANSIDE,33.21808,-117.3414
Coastal Market  ,Convenience Store,OCEANSIDE,33.19089,-117.3753
CREAM OF THE CROP  ,Grocery Store,OCEANSIDE,33.17192,-117.3595
CVS Pharmacy 9549,Grocery Store,OCEANSIDE,33.20885,-117.2849
CVS Pharmacy 8866,Grocery Store,OCEANSIDE,33.19132,-117.361
CVS Pharmacy 9585,Grocery Store,OCEANSIDE,33.24531,-117.3232
CVS Pharmacy 9532,Grocery Store,OCEANSIDE,33.23834,-117.2979
Dollar Tree 2507,Grocery Store,OCEANSIDE,33.20665,-117.2868
Dollar Tree 4988,Grocery Store,OCEANSIDE,33.22707,-117.328
Dollar Tree 4941,Grocery Store,OCEANSIDE,33.19244,-117.3587
Dollar Tree 7678,Grocery Store,OCEANSIDE,33.24913,-117.3011
DOLLARTREE 4941,Grocery Store,OCEANSIDE,33.20452,-117.3638
El Super 45,Supermarket,OCEANSIDE,33.20059,-117.3672
EL TORITO MARKET  ,Grocery Store,OCEANSIDE,33.20326,-117.3701
Five Star Markets  ,Grocery Store,OCEANSIDE,33.2447,-117.3225
G & M #39 G&M #39,Convenience Store,OCEANSIDE,33.18354,-117.3689
G & M #53 G&M #53,Convenience Store,OCEANSIDE,33.19948,-117.3828
G&M 168,Convenience Store,OCEANSIDE,33.19059,-117.2799
G&M 198,Convenience Store,OCEANSIDE,33.18921,-117.3642
G&M Oil 0007,Convenience Store,OCEANSIDE,33.20156,-117.3835
Giant K Inc  ,Convenience Store,OCEANSIDE,33.19682,-117.3537
H & S Energy Products 2008,Convenience Store,OCEANSIDE,33.18325,-117.34
H&S Energy Products 2034,Convenience Store,OCEANSIDE,33.21409,-117.357
LA PERLA TAPATIA  ,Convenience Store,OCEANSIDE,33.20375,-117.3654
LA PERLA TAPATIA REDONDO  ,Grocery Store,OCEANSIDE,33.25488,-117.3002
Liberty Oil  ,Convenience Store,OCEANSIDE,33.17234,-117.3598
Litas Fish Market & Oriental  ,Grocery Store,OCEANSIDE,33.22667,-117.3295
Mesa Market  ,Convenience Store,OCEANSIDE,33.20848,-117.3594
Mission Marketplace  ,Convenience Store,OCEANSIDE,33.22494,-117.3322
Mohsen Oil  ,Convenience Store,OCEANSIDE,33.21353,-117.348
Mohsen Oil 2,Convenience Store,OCEANSIDE,33.18875,-117.3735
NOVILLOS MEAT MARKET  ,Grocery Store,OCEANSIDE,33.25495,-117.3007
Oceanside Buggy Bath Mini Mart  ,Convenience Store,OCEANSIDE,33.20247,-117.3388
Oceanside Liquor  ,Convenience Store,OCEANSIDE,33.19376,-117.3559
Oceanside Shell  ,Convenience Store,OCEANSIDE,33.24492,-117.3222
Primo Market  ,Supermarket,OCEANSIDE,33.17921,-117.364
RED & WHITE SUPERETTE  ,Grocery Store,OCEANSIDE,33.20032,-117.3832
RITE AID 5634,Grocery Store,OCEANSIDE,33.18354,-117.3693
Rodeos Meat Market  ,Grocery Store,OCEANSIDE,33.22659,-117.3297
Sprouts Farmers Market 250,Supermarket,OCEANSIDE,33.24606,-117.2907
STATER BROS. MARKETS 150,Supermarket,OCEANSIDE,33.19752,-117.3768
Stater Bros. Markets 151,Supermarket,OCEANSIDE,33.18167,-117.3422
Talia Properties Inc  ,Grocery Store,OCEANSIDE,33.19547,-117.2881
Trader Joe's 22,Supermarket,OCEANSIDE,33.18328,-117.3321
Viva Market  ,Grocery Store,OCEANSIDE,33.20466,-117.3636
VONS 2360,Supermarket,OCEANSIDE,33.23829,-117.2922
Walgreens 05456,Grocery Store,OCEANSIDE,33.2215,-117.2453
Walgreens 09433,Grocery Store,OCEANSIDE,33.22478,-117.3323
WinCo Foods 145,Supermarket,OCEANSIDE,33.18598,-117.3283
7 Eleven 32708,Convenience Store,NORTH SAN DIEGO,32.97727,-117.0895
7 Eleven 13624D,Convenience Store,NORTH SAN DIEGO,32.9616,-117.0625
7 Eleven 19883D,Convenience Store,NORTH SAN DIEGO,33.01715,-117.075
7 Eleven 2112-39139,Convenience Store,NORTH SAN DIEGO,33.02328,-117.0822
7-eleven Store 20170F,Convenience Store,NORTH SAN DIEGO,32.95126,-117.1077
7-eleven Store 19223e 19223E,Convenience Store,NORTH SAN DIEGO,32.96195,-117.1174
7-eleven Store 29144d 29144D,Convenience Store,NORTH SAN DIEGO,33.00503,-117.0911
7-eleven Store 36112b 36112B,Convenience Store,NORTH SAN DIEGO,32.96267,-117.092
Albertson's 3179,Supermarket,NORTH SAN DIEGO,33.01856,-117.0616
Arco Ampm #42652 42652,Convenience Store,NORTH SAN DIEGO,32.94835,-117.0963
Barons Market 7,Supermarket,NORTH SAN DIEGO,33.02296,-117.0758
Big Lots 4375,Grocery Store,NORTH SAN DIEGO,32.9519,-117.0641
Chevron 1855,Convenience Store,NORTH SAN DIEGO,32.97738,-117.0903
Circle K 2709423,Convenience Store,NORTH SAN DIEGO,32.95956,-117.1237
Circle K 2709452,Convenience Store,NORTH SAN DIEGO,33.02297,-117.0746
Circle K 2709503,Convenience Store,NORTH SAN DIEGO,32.95015,-117.1071
CVS Pharmacy 9192,Grocery Store,NORTH SAN DIEGO,32.99025,-117.0709
CVS Pharmacy 9131,Grocery Store,NORTH SAN DIEGO,33.01886,-117.1112
CVS Pharmacy 9197,Grocery Store,NORTH SAN DIEGO,32.95696,-117.128
CVS Pharmacy 9105,Grocery Store,NORTH SAN DIEGO,32.95195,-117.0637
CVS Pharmacy 9111,Grocery Store,NORTH SAN DIEGO,33.01861,-117.0753
CVS Pharmacy 3914,Grocery Store,NORTH SAN DIEGO,33.0332,-117.0792
European Food Market  ,Grocery Store,NORTH SAN DIEGO,32.95181,-117.0668
Jimbos Natural Family Inc  ,Supermarket,NORTH SAN DIEGO,33.01951,-117.1121
MY GOODS MARKET 5703,Convenience Store,NORTH SAN DIEGO,33.02439,-117.0821
North Park Produce  ,Grocery Store,NORTH SAN DIEGO,32.95192,-117.0641
RITE AID  5665,Grocery Store,NORTH SAN DIEGO,32.95736,-117.1283
RITE AID 5662,Grocery Store,NORTH SAN DIEGO,32.98083,-117.0774
Sprouts Farmers Market 213,Supermarket,NORTH SAN DIEGO,32.97999,-117.079
Sprouts Farmers Market 249,Supermarket,NORTH SAN DIEGO,33.00154,-117.059
Sprouts Farmers Market 409,Supermarket,NORTH SAN DIEGO,33.02084,-117.1238
STATER BROS. MARKETS 167,Supermarket,NORTH SAN DIEGO,32.96043,-117.1142
Store 6259,Convenience Store,NORTH SAN DIEGO,32.98531,-117.0756
Store 6261,Convenience Store,NORTH SAN DIEGO,32.98056,-117.0778
Store 6269,Convenience Store,NORTH SAN DIEGO,32.957,-117.1282
The Local Bottle Shop & The Local Bite  ,Convenience Store,NORTH SAN DIEGO,32.96053,-117.0631
Trader Joe's 23,Supermarket,NORTH SAN DIEGO,32.98243,-117.0764
VONS 2079,Supermarket,NORTH SAN DIEGO,33.02017,-117.074
VONS 2081,Supermarket,NORTH SAN DIEGO,32.95873,-117.1267
7 Eleven 13662E,Convenience Store,LAKESIDE,32.83321,-116.906
7 Eleven Store 22481B,Convenience Store,LAKESIDE,32.86123,-116.9015
7-eleven Store 13666g 2111,Convenience Store,LAKESIDE,32.86248,-116.9425
7-eleven Store 20245d 20245D,Convenience Store,LAKESIDE,32.86261,-116.9219
Albertsons 738,Supermarket,LAKESIDE,32.85146,-116.9312
CIRCLE K 2981,Convenience Store,LAKESIDE,32.87376,-116.9239
Dollar Tree 5543,Grocery Store,LAKESIDE,32.85676,-116.9261
DOLLARTREE 7751,Grocery Store,LAKESIDE,32.82492,-116.9024
Eagle Gas  ,Convenience Store,LAKESIDE,32.82747,-116.904
East County Gas & Liquor  ,Convenience Store,LAKESIDE,32.83167,-116.9046
ExtraMile 230,Convenience Store,LAKESIDE,32.85571,-116.9308
Food Farm Market  ,Grocery Store,LAKESIDE,32.83258,-116.9048
Friendly Liquor  ,Convenience Store,LAKESIDE,32.8267,-116.9335
G&M Oil 0059,Convenience Store,LAKESIDE,32.8124,-116.9181
Garden Farms Market 2  ,Grocery Store,LAKESIDE,32.86018,-116.9199
Grocery Outlet Of Lakeside 517,Supermarket,LAKESIDE,32.8545,-116.9312
King Market  ,Convenience Store,LAKESIDE,32.82128,-116.9334
Kk Market  ,Convenience Store,LAKESIDE,32.8602,-116.9196
Lakeside Arco Am/pm  ,Convenience Store,LAKESIDE,32.85241,-116.9312
Lakeside Discount Liquor  ,Convenience Store,LAKESIDE,32.83862,-116.9335
Mr. Liquor Enterprises ,Convenience Store,LAKESIDE,32.85619,-116.928
RITE AID  5632,Grocery Store,LAKESIDE,32.85052,-116.9311
Santee Market  ,Convenience Store,LAKESIDE,32.8448,-116.9584
Times Market And Liquor Inc  ,Convenience Store,LAKESIDE,32.85679,-116.9261
Vine Liquor And Gas  ,Convenience Store,LAKESIDE,32.85567,-116.9202
Walgreens 11990,Grocery Store,LAKESIDE,32.8548,-116.9312
Winter Gardens Market  ,Grocery Store,LAKESIDE,32.82374,-116.9329
World Beverage And Food  ,Convenience Store,LAKESIDE,32.8416,-116.8889
7 Eleven 39310,Convenience Store,CARLSBAD,33.16269,-117.3429
7-Eleven Store 32942B,Convenience Store,CARLSBAD,33.13614,-117.2876
7-eleven Store 13601a 13601A,Convenience Store,CARLSBAD,33.15668,-117.3502
7-Eleven Store 27109D 27109D,Convenience Store,CARLSBAD,33.12193,-117.3186
Albertsons 3797,Supermarket,CARLSBAD,33.16699,-117.2474
Albertsons 733,Supermarket,CARLSBAD,33.17823,-117.2958
Bressi Ranch Fuel Mart LLC  ,Convenience Store,CARLSBAD,33.12888,-117.2481
Carlsbad Fuel & Convenience  ,Convenience Store,CARLSBAD,33.08736,-117.2685
Chevron 1978,Convenience Store,CARLSBAD,33.18028,-117.3267
Chevron 1726,Convenience Store,CARLSBAD,33.1529,-117.3349
Chevron 1497,Convenience Store,CARLSBAD,33.14556,-117.2413
Circle K 2655626,Convenience Store,CARLSBAD,33.15892,-117.3466
CVS Pharmacy 9479,Grocery Store,CARLSBAD,33.18007,-117.3267
CVS Pharmacy CVS10743,Grocery Store,CARLSBAD,33.12777,-117.2547
Dollar Tree 2521,Grocery Store,CARLSBAD,33.17692,-117.3394
Dollar Tree 3883,Grocery Store,CARLSBAD,33.18244,-117.2915
Dollar Tree 4552,Grocery Store,CARLSBAD,33.16669,-117.2472
El Torito Market  ,Grocery Store,CARLSBAD,33.15842,-117.3463
G&M 46,Convenience Store,CARLSBAD,33.1222,-117.3198
G&M 196,Convenience Store,CARLSBAD,33.16239,-117.3445
Gelson's Markets 26,Supermarket,CARLSBAD,33.08702,-117.2688
North Park Produce  ,Supermarket,CARLSBAD,33.1857,-117.2832
Palomar Airport Arco  ,Convenience Store,CARLSBAD,33.1198,-117.2826
Plaza Dr Arco #42538 42538,Convenience Store,CARLSBAD,33.18285,-117.2931
Rite Aid 5621,Grocery Store,CARLSBAD,33.15277,-117.335
Rite Aid 5622,Grocery Store,CARLSBAD,33.10129,-117.3125
RITE AID 5635,Grocery Store,CARLSBAD,33.18229,-117.2929
Sprouts Farmers Market 239,Supermarket,CARLSBAD,33.1758,-117.3257
Sprouts Farmers Market 416,Supermarket,CARLSBAD,33.12789,-117.255
Stater Bros. Markets 186,Supermarket,CARLSBAD,33.12799,-117.2484
Store 6237,Convenience Store,CARLSBAD,33.16377,-117.3414
Trader Joe's 220,Supermarket,CARLSBAD,33.128,-117.2496
United Pacific 0044,Convenience Store,CARLSBAD,33.18161,-117.2965
VONS 2142,Supermarket,CARLSBAD,33.17871,-117.3265
VONS 2343,Supermarket,CARLSBAD,33.15318,-117.3341
VONS 2065,Supermarket,CARLSBAD,33.10373,-117.2669
Walgreens 07751,Grocery Store,CARLSBAD,33.17107,-117.2549
7 Eleven 33160B,Convenience Store,VISTA,33.16986,-117.2124
7 Eleven Store  2112 34996A,Convenience Store,VISTA,33.19378,-117.2341
7-Eleven 33376,Convenience Store,VISTA,33.16704,-117.2471
7-Eleven 21795,Convenience Store,VISTA,33.22279,-117.2261
7-eleven 2112 13625A,Convenience Store,VISTA,33.20413,-117.2545
7-eleven Store 23302d  ,Convenience Store,VISTA,33.21101,-117.2324
7-eleven Store 24085e  ,Convenience Store,VISTA,33.21199,-117.245
99 Cents Only Store 244,Grocery Store,VISTA,33.20711,-117.2361
Albertsons 3201,Supermarket,VISTA,33.21839,-117.226
Aldi 79063,Supermarket,VISTA,33.17056,-117.2156
ALDI 52,Supermarket,VISTA,33.20832,-117.2818
AM PM 83007,Convenience Store,VISTA,33.18472,-117.2232
Arco 66570,Convenience Store,VISTA,33.19318,-117.2541
Bashar Country Market & Liquor  ,Convenience Store,VISTA,33.24771,-117.2284
Beverage House Liquor 4  ,Convenience Store,VISTA,33.21928,-117.2262
Buena Vista Liquor  ,Convenience Store,VISTA,33.18261,-117.2176
Circle K 2701984,Convenience Store,VISTA,33.16626,-117.2216
Coco Nutrition 1,Convenience Store,VISTA,33.20565,-117.2449
CVS Pharmacy 8857,Grocery Store,VISTA,33.21985,-117.2449
CVS Pharmacy 9574,Grocery Store,VISTA,33.19397,-117.2346
CVS Pharmacy 6368,Grocery Store,VISTA,33.18665,-117.2535
Dollar Tree 2575,Grocery Store,VISTA,33.21469,-117.2281
Eddies Market  ,Grocery Store,VISTA,33.20518,-117.2449
EGG MARKET & LIQUOR  ,Grocery Store,VISTA,33.17053,-117.2069
El Super Toro  ,Grocery Store,VISTA,33.21324,-117.2448
EL TORITO FOODS  ,Grocery Store,VISTA,33.19131,-117.2795
El Vecino Market  ,Convenience Store,VISTA,33.19137,-117.2305
Family Dollar Store 10313,Grocery Store,VISTA,33.21124,-117.2307
FAMILY DOLLAR STORE 10886,Grocery Store,VISTA,33.21703,-117.2448
Holiday Liquor & Wine  ,Convenience Store,VISTA,33.22525,-117.2261
Jacksons Food Stores 225,Convenience Store,VISTA,33.16862,-117.2134
Jt Market  ,Grocery Store,VISTA,33.1881,-117.2258
La Favorita Market  ,Grocery Store,VISTA,33.22016,-117.2449
La Mexicana Market  ,Grocery Store,VISTA,33.2055,-117.2451
La Vista Liquor  ,Convenience Store,VISTA,33.19252,-117.2309
Little Kids Nutrition  ,Grocery Store,VISTA,33.2132,-117.2448
Little Kids Nutrition & Fish Market  ,Grocery Store,VISTA,33.21426,-117.2283
Los Reyes Tortilleria  ,Grocery Store,VISTA,33.20238,-117.2421
Mesa Rock Arco  ,Convenience Store,VISTA,33.19718,-117.1276
Mexcandy ,Convenience Store,VISTA,33.20733,-117.2353
Moms & Kids Nutrition  ,Convenience Store,VISTA,33.21018,-117.2294
Moms And Kids Nutrition 2  ,Grocery Store,VISTA,33.19172,-117.2292
Mr As Liquor  ,Convenience Store,VISTA,33.19863,-117.2486
Primo Food Market  ,Grocery Store,VISTA,33.19102,-117.2739
Rancho Vista Market  ,Convenience Store,VISTA,33.19135,-117.2368
RITE AID 5642,Grocery Store,VISTA,33.21906,-117.2261
RODEO'S MEAT MARKET  ,Supermarket,VISTA,33.20055,-117.2468
ROYAL LIQUOR OF VISTA MARKET  ,Convenience Store,VISTA,33.21122,-117.245
Ruiz Liquor  ,Convenience Store,VISTA,33.23341,-117.2261
Salsa Market  ,Grocery Store,VISTA,33.21453,-117.245
San Marcos Market 4  ,Grocery Store,VISTA,33.20424,-117.2389
Slicks Liquor  ,Convenience Store,VISTA,33.19843,-117.2408
Sprouts Farmers Market 435,Supermarket,VISTA,33.21958,-117.2262
Stater Bros. Markets 156,Supermarket,VISTA,33.16236,-117.2187
Stater Bros. Markets 157,Supermarket,VISTA,33.22015,-117.2449
Store 6238,Convenience Store,VISTA,33.16861,-117.2134
Tortilleria Leon Llc  ,Grocery Store,VISTA,33.22278,-117.2261
Tropicana Ranch Market  ,Grocery Store,VISTA,33.21064,-117.2448
UNITED OIL 0030,Convenience Store,VISTA,33.20454,-117.2543
United Pacific 0204  ,Convenience Store,VISTA,33.226,-117.2262
Vista AMPM 83275,Convenience Store,VISTA,33.21703,-117.245
Vista Chervon 373475,Convenience Store,VISTA,33.16732,-117.2473
VONS 2121,Supermarket,VISTA,33.19335,-117.2331
Walgreens 09389,Grocery Store,VISTA,33.17005,-117.2121
7 Eleven 34902,Convenience Store,NATIONAL CITY,32.68653,-117.1019
7-Eleven 13564F,Convenience Store,NATIONAL CITY,32.68999,-117.0851
7-eleven 39199,Convenience Store,NATIONAL CITY,32.66136,-117.0793
7-eleven 18218,Convenience Store,NATIONAL CITY,32.67823,-117.0984
7-eleven Store 13583E,Convenience Store,NATIONAL CITY,32.66005,-117.0732
7-Eleven Store 18978E,Convenience Store,NATIONAL CITY,32.68158,-117.0733
7-eleven Store 17265g 17265G,Convenience Store,NATIONAL CITY,32.67221,-117.0871
7-eleven Store 20785c 20785C,Convenience Store,NATIONAL CITY,32.66401,-117.0937
7-eleven Store 35538a  ,Convenience Store,NATIONAL CITY,32.67149,-117.096
99  Cents Only Store 101,Grocery Store,NATIONAL CITY,32.67335,-117.097
Big B Market  ,Convenience Store,NATIONAL CITY,32.66814,-117.1077
Big Ben Market  ,Grocery Store,NATIONAL CITY,32.67618,-117.1055
Big Lots 4126,Grocery Store,NATIONAL CITY,32.67676,-117.0918
Bottles & More Liquor  ,Convenience Store,NATIONAL CITY,32.67196,-117.0877
California Produce  ,Fruits/Veg Specialty,NATIONAL CITY,32.67609,-117.087
CHAN DONG ORIENTAL MARKET  ,Grocery Store,NATIONAL CITY,32.67749,-117.1007
Christian Book And Nutrition  ,Grocery Store,NATIONAL CITY,32.68462,-117.0784
Christian Book Nutrition Center  ,Grocery Store,NATIONAL CITY,32.68472,-117.0784
Cozines Grocery  ,Convenience Store,NATIONAL CITY,32.67026,-117.1096
CVS Pharmacy 9138,Grocery Store,NATIONAL CITY,32.67727,-117.094
CVS Pharmacy 9783,Grocery Store,NATIONAL CITY,32.66152,-117.0807
Dollar Tree 2889,Grocery Store,NATIONAL CITY,32.68988,-117.0852
DOLLARTREE 7986,Grocery Store,NATIONAL CITY,32.65166,-117.0926
DON JOHN MARKET  ,Grocery Store,NATIONAL CITY,32.68866,-117.1024
Dulceria Monarka  ,Grocery Store,NATIONAL CITY,32.67925,-117.0992
El Super 25,Supermarket,NATIONAL CITY,32.65802,-117.0909
Family Market And Liquor  ,Convenience Store,NATIONAL CITY,32.66786,-117.072
Fiesta Market  ,Grocery Store,NATIONAL CITY,32.67455,-117.0772
Gosen Produce  ,Convenience Store,NATIONAL CITY,32.68431,-117.0916
Grocery Outlet Of National City 145,Supermarket,NATIONAL CITY,32.65189,-117.0919
Hi Bev Market  ,Convenience Store,NATIONAL CITY,32.66671,-117.0942
Highland Mobil  ,Convenience Store,NATIONAL CITY,32.65955,-117.0914
Highland Service  ,Convenience Store,NATIONAL CITY,32.66936,-117.0948
Imperial Liquor  ,Grocery Store,NATIONAL CITY,32.67793,-117.0721
Kegs & Beer  ,Convenience Store,NATIONAL CITY,32.671,-117.0889
Kings Liquor & Deli  ,Convenience Store,NATIONAL CITY,32.6807,-117.0895
Manila Seafood Oriental Market  ,Supermarket,NATIONAL CITY,32.67817,-117.0827
Manolo Farmers Market 2  ,Supermarket,NATIONAL CITY,32.68233,-117.1003
MNC 238,Supermarket,NATIONAL CITY,32.6768,-117.0917
Mother's Nutritional Center 0201,Supermarket,NATIONAL CITY,32.67731,-117.0985
National City Liquor  ,Convenience Store,NATIONAL CITY,32.6615,-117.1008
National City Market  ,Convenience Store,NATIONAL CITY,32.66795,-117.1007
One Ten Liquor & Market  ,Convenience Store,NATIONAL CITY,32.68158,-117.1092
Ranch House Liquor  ,Convenience Store,NATIONAL CITY,32.68359,-117.0918
Real Star Market  ,Convenience Store,NATIONAL CITY,32.67731,-117.0959
RED BIRD MARKET  ,Grocery Store,NATIONAL CITY,32.66708,-117.0944
Seafood City Supermarket  ,Supermarket,NATIONAL CITY,32.67675,-117.0917
Stars  & Stripes National City  ,Convenience Store,NATIONAL CITY,32.68224,-117.1097
The Liquor Bottle  ,Convenience Store,NATIONAL CITY,32.67485,-117.0763
Trolleyside Deli  ,Convenience Store,NATIONAL CITY,32.66303,-117.1079
Walgreens 07869,Grocery Store,NATIONAL CITY,32.6813,-117.081
Wilsons Market & Liquor  ,Convenience Store,NATIONAL CITY,32.67846,-117.0974
7 Eleven 34358B,Convenience Store,DEL MAR-MIRA MESA,32.97031,-117.1619
7-Eleven 46773,Convenience Store,DEL MAR-MIRA MESA,32.91768,-117.1212
7-Eleven 19548,Convenience Store,DEL MAR-MIRA MESA,32.94916,-117.2471
